Ticker,Symbol,Security Name,Exchange,Sector,Industry,Market Cap,Avg Volume
NVDA,NVDA,NVIDIA Corporation - Common Stock,NASDAQ,Unknown,Unknown,,160940968
INTC,INTC,Intel Corporation - Common Stock,NASDAQ,Unknown,Unknown,,134731386
AAL,AAL,"American Airlines Group, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,103966776
SOFI,SOFI,"SoFi Technologies, Inc.  - Common Stock",NASDAQ,Unknown,Unknown,,79146398
F,F,Ford Motor Company Common Stock,NYSE,Unknown,Unknown,,66159742
NU,NU,Nu Holdings Ltd. Class A Ordinary Shares,NYSE,Unknown,Unknown,,60217638
AAPL,AAPL,Apple Inc. - Common Stock,NASDAQ,Unknown,Unknown,,56990136
SMCI,SMCI,"Super Micro Computer, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,55779340
MU,MU,"Micron Technology, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,54259782
T,T,AT&T Inc.,NYSE,Unknown,Unknown,,53916586
AMZN,AMZN,"Amazon.com, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,51190552
TSLA,TSLA,"Tesla, Inc.  - Common Stock",NASDAQ,Unknown,Unknown,,49242566
IREN,IREN,IREN Limited - Ordinary Shares,NASDAQ,Unknown,Unknown,,48368766
PATH,PATH,"UiPath, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,48113748
MRVL,MRVL,"Marvell Technology, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,45284004
PLTR,PLTR,Palantir Technologies Inc. - Class A Common Stock,NASDAQ,Unknown,Unknown,,43551182
MARA,MARA,"MARA Holdings, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,43385556
RGTI,RGTI,"Rigetti Computing, Inc.  - Common stock",NASDAQ,Unknown,Unknown,,42870994
RDW,RDW,Redwire Corporation Common Stock,NYSE,Unknown,Unknown,,42640622
PFE,PFE,"Pfizer, Inc. Common Stock",NYSE,Unknown,Unknown,,41615534
MSFT,MSFT,Microsoft Corporation - Common Stock,NASDAQ,Unknown,Unknown,,41225744
NFLX,NFLX,"Netflix, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,40621942
BMNR,BMNR,"BitMine Immersion Technologies, Inc. Common Stock",NYSE,Unknown,Unknown,,37359484
BB,BB,BlackBerry Limited Common Stock,NYSE,Unknown,Unknown,,37032370
RIVN,RIVN,"Rivian Automotive, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,37030588
CMCSA,CMCSA,Comcast Corporation - Class A Common Stock,NASDAQ,Unknown,Unknown,,36510416
BAC,BAC,Bank of America Corporation Common Stock,NYSE,Unknown,Unknown,,36021590
AMD,AMD,"Advanced Micro Devices, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,34849044
QBTS,QBTS,D-Wave Quantum Inc. Common Shares,NYSE,Unknown,Unknown,,33794978
GOOGL,GOOGL,Alphabet Inc. - Class A Common Stock,NASDAQ,Unknown,Unknown,,33422670
CDE,CDE,"Coeur Mining, Inc. Common Stock",NYSE,Unknown,Unknown,,32175820
NVTS,NVTS,Navitas Semiconductor Corporation - Common Stock,NASDAQ,Unknown,Unknown,,31420800
WULF,WULF,TeraWulf Inc. - Common Stock,NASDAQ,Unknown,Unknown,,30819072
HOOD,HOOD,"Robinhood Markets, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,30008178
CRWV,CRWV,"CoreWeave, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,29577590
IONQ,IONQ,"IonQ, Inc. Common Stock",NYSE,Unknown,Unknown,,29111638
RKT,RKT,"Rocket Companies, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,28804544
HPE,HPE,Hewlett Packard Enterprise Company Common Stock,NYSE,Unknown,Unknown,,28410680
RKLB,RKLB,Rocket Lab Corporation - Common Stock,NASDAQ,Unknown,Unknown,,28297744
ORCL,ORCL,Oracle Corporation Common Stock,NYSE,Unknown,Unknown,,27928066
NOW,NOW,"ServiceNow, Inc. Common Stock",NYSE,Unknown,Unknown,,27913100
AVGO,AVGO,Broadcom Inc. - Common Stock,NASDAQ,Unknown,Unknown,,27566148
CCL,CCL,Carnival Corporation Ltd. Common Shares,NYSE,Unknown,Unknown,,27525002
VZ,VZ,Verizon Communications Inc. Common Stock,NYSE,Unknown,Unknown,,27314526
CSCO,CSCO,"Cisco Systems, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,26393982
CIFR,CIFR,Cipher Digital Inc. - Common Stock,NASDAQ,Unknown,Unknown,,25483356
QCOM,QCOM,QUALCOMM Incorporated - Common Stock,NASDAQ,Unknown,Unknown,,25154030
NKE,NKE,"Nike, Inc. Common Stock",NYSE,Unknown,Unknown,,24641994
CPNG,CPNG,"Coupang, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,24583866
ASTS,ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,23313912
HL,HL,Hecla Mining Company Common Stock,NYSE,Unknown,Unknown,,23010652
WMT,WMT,Walmart Inc. - Common Stock,NASDAQ,Unknown,Unknown,,22992204
GOOG,GOOG,Alphabet Inc. - Class C Capital Stock,NASDAQ,Unknown,Unknown,,22981386
NCLH,NCLH,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,NYSE,Unknown,Unknown,,22174186
HBAN,HBAN,Huntington Bancshares Incorporated - Common Stock,NASDAQ,Unknown,Unknown,,21721248
CLSK,CLSK,"CleanSpark, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,21689712
MSTR,MSTR,Strategy Inc - Class A Common Stock,NASDAQ,Unknown,Unknown,,21476124
QXO,QXO,"QXO, Inc. Common Stock",NYSE,Unknown,Unknown,,21381488
FIG,FIG,"Figma, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,21272694
APLD,APLD,Applied Digital Corporation - Common Stock,NASDAQ,Unknown,Unknown,,21249014
BSX,BSX,Boston Scientific Corporation Common Stock,NYSE,Unknown,Unknown,,20950788
KVUE,KVUE,Kenvue Inc. Common Stock,NYSE,Unknown,Unknown,,20557300
UBER,UBER,"Uber Technologies, Inc. Common Stock",NYSE,Unknown,Unknown,,20519832
TTD,TTD,"The Trade Desk, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,20390592
HIMS,HIMS,"Hims & Hers Health, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,19968582
CMG,CMG,"Chipotle Mexican Grill, Inc. Common Stock",NYSE,Unknown,Unknown,,19955430
PINS,PINS,"Pinterest, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,19845302
HPQ,HPQ,HP Inc. Common Stock,NYSE,Unknown,Unknown,,19579940
WBD,WBD,"Warner Bros. Discovery, Inc. - Series A Common Stock",NASDAQ,Unknown,Unknown,,19546182
META,META,"Meta Platforms, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,19070670
PCG,PCG,Pacific Gas & Electric Co. Common Stock,NYSE,Unknown,Unknown,,18479884
CAG,CAG,"ConAgra Brands, Inc. Common Stock",NYSE,Unknown,Unknown,,18150720
UMC,UMC,United Microelectronics Corporation (NEW) Common Stock,NYSE,Unknown,Unknown,,18068650
NBIS,NBIS,Nebius Group N.V. - Class A Ordinary Shares,NASDAQ,Unknown,Unknown,,18034654
FRSH,FRSH,Freshworks Inc. - Class A Common Stock,NASDAQ,Unknown,Unknown,,17913080
INFQ,INFQ,"Infleqtion, Inc. Common Stock",NYSE,Unknown,Unknown,,17867950
KO,KO,Coca-Cola Company (The) Common Stock,NYSE,Unknown,Unknown,,17445822
XOM,XOM,ExxonMobil Holdings Corporation Common Stock,NYSE,Unknown,Unknown,,17346938
RIOT,RIOT,"Riot Platforms, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,17212016
VG,VG,"Venture Global, Inc. Class A common stock",NYSE,Unknown,Unknown,,16199930
USAR,USAR,"USA Rare Earth, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,16196156
PBR,PBR,Petroleo Brasileiro S.A. Petrobras ADS,NYSE,Unknown,Unknown,,16172868
CRCL,CRCL,"Circle Internet Group, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,15993674
PYPL,PYPL,"PayPal Holdings, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,15974644
WFC,WFC,Wells Fargo & Company Common Stock,NYSE,Unknown,Unknown,,15952092
GLW,GLW,Corning Incorporated Common Stock,NYSE,Unknown,Unknown,,15613158
DVN,DVN,Devon Energy Corporation Common Stock,NYSE,Unknown,Unknown,,15316818
CRM,CRM,"Salesforce, Inc. Common Stock",NYSE,Unknown,Unknown,,15217800
AGNC,AGNC,AGNC Investment Corp. - Common Stock,NASDAQ,Unknown,Unknown,,15154040
COMP,COMP,"Compass, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,14780332
LYFT,LYFT,"Lyft, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,14473062
FCX,FCX,"Freeport-McMoRan, Inc. Common Stock",NYSE,Unknown,Unknown,,14452236
KHC,KHC,The Kraft Heinz Company - Common Stock,NASDAQ,Unknown,Unknown,,14342756
SLB,SLB,SLB Limited Common Shares,NYSE,Unknown,Unknown,,14332644
LUNR,LUNR,"Intuitive Machines, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,14314294
CORZ,CORZ,"Core Scientific, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,13997138
NVO,NVO,Novo Nordisk A/S Common Stock,NYSE,Unknown,Unknown,,13953638
KDP,KDP,Keurig Dr Pepper Inc. - Common Stock,NASDAQ,Unknown,Unknown,,13653986
TSM,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,NYSE,Unknown,Unknown,,13651686
ON,ON,ON Semiconductor Corporation - Common Stock,NASDAQ,Unknown,Unknown,,13558156
TOST,TOST,"Toast, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,13512216
PL,PL,Planet Labs PBC Class A Common Stock,NYSE,Unknown,Unknown,,13432454
FCEL,FCEL,"FuelCell Energy, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,13214278
TSCO,TSCO,Tractor Supply Company - Common Stock,NASDAQ,Unknown,Unknown,,13201056
FLNC,FLNC,"Fluence Energy, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,13147758
KLAC,KLAC,KLA Corporation  - Common Stock,NASDAQ,Unknown,Unknown,,13041816
ABT,ABT,Abbott Laboratories Common Stock,NYSE,Unknown,Unknown,,13026272
CRWD,CRWD,"CrowdStrike Holdings, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,12954664
SNDK,SNDK,Sandisk Corporation - Common Stock When-Issued,NASDAQ,Unknown,Unknown,,12952398
OKLO,OKLO,Oklo Inc. Class A common stock,NYSE,Unknown,Unknown,,12714104
RBLX,RBLX,Roblox Corporation Class A Common Stock,NYSE,Unknown,Unknown,,12628338
AG,AG,First Majestic Silver Corp. Ordinary Shares (Canada),NYSE,Unknown,Unknown,,12593848
DKNG,DKNG,DraftKings Inc. - Class A Common Stock,NASDAQ,Unknown,Unknown,,12561904
CNH,CNH,CNH Industrial N.V. Common Shares,NYSE,Unknown,Unknown,,12553076
AAOI,AAOI,"Applied Optoelectronics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,12552530
BE,BE,Bloom Energy Corporation Class A Common Stock,NYSE,Unknown,Unknown,,12490574
B,B,Barrick Mining Corporation Common Shares,NYSE,Unknown,Unknown,,12477214
STM,STM,STMicroelectronics N.V. Common Stock,NYSE,Unknown,Unknown,,12470722
C,C,"Citigroup, Inc. Common Stock",NYSE,Unknown,Unknown,,12350550
CSX,CSX,CSX Corporation - Common Stock,NASDAQ,Unknown,Unknown,,12280680
MCHP,MCHP,Microchip Technology Incorporated - Common Stock,NASDAQ,Unknown,Unknown,,12249970
BMY,BMY,Bristol-Myers Squibb Company Common Stock,NYSE,Unknown,Unknown,,12218064
NEE,NEE,"NextEra Energy, Inc. Common Stock",NYSE,Unknown,Unknown,,12191442
DOW,DOW,Dow Inc. Common Stock ,NYSE,Unknown,Unknown,,12054284
CVNA,CVNA,Carvana Co. Class A Common Stock,NYSE,Unknown,Unknown,,11586194
PR,PR,Permian Resources Corporation Class A Common Stock,NYSE,Unknown,Unknown,,11581104
LRCX,LRCX,Lam Research Corporation - Common Stock,NASDAQ,Unknown,Unknown,,11554038
HAL,HAL,Halliburton Company Common Stock,NYSE,Unknown,Unknown,,11501570
KEY,KEY,KeyCorp Common Stock,NYSE,Unknown,Unknown,,11472446
VTRS,VTRS,Viatris Inc. - Common Stock,NASDAQ,Unknown,Unknown,,11415014
CPRT,CPRT,"Copart, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,11343306
SCHW,SCHW,Charles Schwab Corporation (The) Common Stock,NYSE,Unknown,Unknown,,11231992
CTSH,CTSH,Cognizant Technology Solutions Corporation - Class A Common Stock,NASDAQ,Unknown,Unknown,,11168920
OXY,OXY,Occidental Petroleum Corporation Common Stock,NYSE,Unknown,Unknown,,11102054
SHOP,SHOP,Shopify Inc. - Class A Subordinate Voting Shares,NASDAQ,Unknown,Unknown,,10935884
MDLN,MDLN,Medline Inc. - Class A common stock,NASDAQ,Unknown,Unknown,,10772380
MDT,MDT,Medtronic plc. Ordinary Shares,NYSE,Unknown,Unknown,,10725952
RF,RF,Regions Financial Corporation Common Stock,NYSE,Unknown,Unknown,,10702812
MRK,MRK,"Merck & Company, Inc. Common Stock (new)",NYSE,Unknown,Unknown,,10651636
GIS,GIS,"General Mills, Inc. Common Stock",NYSE,Unknown,Unknown,,10633118
APH,APH,Amphenol Corporation Common Stock,NYSE,Unknown,Unknown,,10450624
ANET,ANET,"Arista Networks, Inc. Common Stock",NYSE,Unknown,Unknown,,10339352
BTDR,BTDR,Bitdeer Technologies Group - Ordinary Shares,NASDAQ,Unknown,Unknown,,10263904
AES,AES,The AES Corporation Common Stock,NYSE,Unknown,Unknown,,10195990
DIS,DIS,Walt Disney Company (The) Common Stock,NYSE,Unknown,Unknown,,10185720
RUN,RUN,Sunrun Inc. - Common Stock,NASDAQ,Unknown,Unknown,,10180086
SLS,SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",NASDAQ,Unknown,Unknown,,10160154
KMI,KMI,"Kinder Morgan, Inc. Common Stock",NYSE,Unknown,Unknown,,10130750
AMAT,AMAT,"Applied Materials, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,10072490
PPL,PPL,PPL Corporation Common Stock,NYSE,Unknown,Unknown,,9948926
CHWY,CHWY,"Chewy, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,9932446
AXTI,AXTI,AXT Inc - Common Stock,NASDAQ,Unknown,Unknown,,9914670
VICI,VICI,VICI Properties Inc. Common Stock,NYSE,Unknown,Unknown,,9851470
ZETA,ZETA,Zeta Global Holdings Corp. Class A Common Stock,NYSE,Unknown,Unknown,,9775732
CELH,CELH,"Celsius Holdings, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,9737168
CVX,CVX,Chevron Corporation Common Stock,NYSE,Unknown,Unknown,,9726628
AVTR,AVTR,"Avantor, Inc. Common Stock",NYSE,Unknown,Unknown,,9643192
BP,BP,BP p.l.c. Common Stock,NYSE,Unknown,Unknown,,9537008
JPM,JPM,JP Morgan Chase & Co. Common Stock,NYSE,Unknown,Unknown,,9473900
CPB,CPB,The Campbell's Company - Common Stock,NASDAQ,Unknown,Unknown,,9414048
U,U,Unity Software Inc. Common Stock,NYSE,Unknown,Unknown,,9392446
IBM,IBM,International Business Machines Corporation Common Stock,NYSE,Unknown,Unknown,,9366054
HST,HST,"Host Hotels & Resorts, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,9320006
MOS,MOS,Mosaic Company (The) Common Stock,NYSE,Unknown,Unknown,,9286340
DELL,DELL,Dell Technologies Inc. Class C Common Stock ,NYSE,Unknown,Unknown,,9286092
ECHO,ECHO,EchoStar Corporation - Common stock,NASDAQ,Unknown,Unknown,,9132808
EXC,EXC,Exelon Corporation - Common Stock,NASDAQ,Unknown,Unknown,,9092074
PG,PG,Procter & Gamble Company (The) Common Stock,NYSE,Unknown,Unknown,,9088058
TFC,TFC,Truist Financial Corporation Common Stock,NYSE,Unknown,Unknown,,9020414
USB,USB,U.S. Bancorp Common Stock,NYSE,Unknown,Unknown,,8982472
COIN,COIN,"Coinbase Global, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,8943416
DOC,DOC,"Healthpeak Properties, Inc. Common Stock",NYSE,Unknown,Unknown,,8940918
TXN,TXN,Texas Instruments Incorporated - Common Stock,NASDAQ,Unknown,Unknown,,8849854
WDC,WDC,Western Digital Corporation - Common Stock,NASDAQ,Unknown,Unknown,,8843770
MO,MO,"Altria Group, Inc.",NYSE,Unknown,Unknown,,8775354
HDB,HDB,HDFC Bank Limited Common Stock,NYSE,Unknown,Unknown,,8760240
CNQ,CNQ,Canadian Natural Resources Limited Common Stock,NYSE,Unknown,Unknown,,8717938
SNOW,SNOW,Snowflake Inc. Common Stock,NYSE,Unknown,Unknown,,8710242
MDLZ,MDLZ,"Mondelez International, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,8695858
V,V,Visa Inc.,NYSE,Unknown,Unknown,,8672644
CRDO,CRDO,Credo Technology Group Holding Ltd - Ordinary Shares,NASDAQ,Unknown,Unknown,,8658906
AMPX,AMPX,"Amprius Technologies, Inc. Common Stock",NYSE,Unknown,Unknown,,8652926
PEP,PEP,"PepsiCo, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,8645120
ACN,ACN,Accenture plc Class A Ordinary Shares (Ireland),NYSE,Unknown,Unknown,,8614010
CVE,CVE,Cenovus Energy Inc Common Stock,NYSE,Unknown,Unknown,,8604868
KGC,KGC,Kinross Gold Corporation Common Stock,NYSE,Unknown,Unknown,,8531020
GAP,GAP,"Gap, Inc. (The) Common Stock",NYSE,Unknown,Unknown,,8466504
PANW,PANW,"Palo Alto Networks, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,8450748
SAN,SAN,"Banco Santander, S.A. Sponsored ADR (Spain)",NYSE,Unknown,Unknown,,8447516
MRNA,MRNA,"Moderna, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,8391544
BKR,BKR,Baker Hughes Company - Common Stock,NASDAQ,Unknown,Unknown,,8384722
CVS,CVS,CVS Health Corporation Common Stock,NYSE,Unknown,Unknown,,8373878
ENPH,ENPH,"Enphase Energy, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,8349960
CBRS,CBRS,Cerebras Systems Inc. - Class A Common Stock,NASDAQ,Unknown,Unknown,,8295407
WOLF,WOLF,"Wolfspeed, Inc. Common Stock New",NYSE,Unknown,Unknown,,8256618
S,S,"SentinelOne, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,8181970
JNJ,JNJ,Johnson & Johnson Common Stock,NYSE,Unknown,Unknown,,8166184
FISV,FISV,"Fiserv, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,8072188
BKNG,BKNG,Booking Holdings Inc. - Common Stock,NASDAQ,Unknown,Unknown,,8064368
FSLY,FSLY,"Fastly, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,8059436
GM,GM,General Motors Company Common Stock,NYSE,Unknown,Unknown,,8020414
SBUX,SBUX,Starbucks Corporation - Common Stock,NASDAQ,Unknown,Unknown,,8015974
NEM,NEM,Newmont Corporation,NYSE,Unknown,Unknown,,8008428
VIAV,VIAV,Viavi Solutions Inc. - Common Stock,NASDAQ,Unknown,Unknown,,7976786
ZTS,ZTS,Zoetis Inc. Class A Common Stock,NYSE,Unknown,Unknown,,7944786
GILD,GILD,"Gilead Sciences, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,7917618
DAL,DAL,"Delta Air Lines, Inc. Common Stock",NYSE,Unknown,Unknown,,7879844
D,D,"Dominion Energy, Inc. Common Stock",NYSE,Unknown,Unknown,,7854668
JBS,JBS,JBS N.V. Class A Common Shares,NYSE,Unknown,Unknown,,7843996
CSGP,CSGP,"CoStar Group, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,7833152
FLEX,FLEX,Flex Ltd. - Ordinary Shares,NASDAQ,Unknown,Unknown,,7809778
KR,KR,Kroger Company (The) Common Stock,NYSE,Unknown,Unknown,,7796840
VSH,VSH,"Vishay Intertechnology, Inc. Common Stock",NYSE,Unknown,Unknown,,7793976
ORLY,ORLY,"O'Reilly Automotive, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,7768478
OSCR,OSCR,"Oscar Health, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,7733820
GEN,GEN,Gen Digital Inc. - Common Stock,NASDAQ,Unknown,Unknown,,7717510
COP,COP,ConocoPhillips Common Stock,NYSE,Unknown,Unknown,,7694470
IBN,IBN,ICICI Bank Limited Common Stock,NYSE,Unknown,Unknown,,7649018
VFC,VFC,V.F. Corporation Common Stock,NYSE,Unknown,Unknown,,7605728
FLY,FLY,Firefly Aerospace Inc. - Common Stock,NASDAQ,Unknown,Unknown,,7596990
JHX,JHX,James Hardie Industries plc. Ordinary Shares,NYSE,Unknown,Unknown,,7520962
FPS,FPS,"Forgent Power Solutions, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,7433668
NLY,NLY,Annaly Capital Management Inc. Common Stock,NYSE,Unknown,Unknown,,7423760
VISN,VISN,"Vistance Networks, Inc.  - Common Stock",NASDAQ,Unknown,Unknown,,7422862
CZR,CZR,"Caesars Entertainment, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,7276860
ABBV,ABBV,AbbVie Inc. Common Stock,NYSE,Unknown,Unknown,,7276620
KVYO,KVYO,"Klaviyo, Inc. Series A Common Stock",NYSE,Unknown,Unknown,,7263918
BAX,BAX,Baxter International Inc. Common Stock,NYSE,Unknown,Unknown,,7253490
GME,GME,GameStop Corporation Common Stock,NYSE,Unknown,Unknown,,7240668
EQT,EQT,EQT Corporation Common Stock,NYSE,Unknown,Unknown,,7235936
ACI,ACI,"Albertsons Companies, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,7235188
FAST,FAST,Fastenal Company - Common Stock,NASDAQ,Unknown,Unknown,,7175106
WMB,WMB,"Williams Companies, Inc. (The) Common Stock",NYSE,Unknown,Unknown,,7136084
STUB,STUB,"StubHub Holdings, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,6959076
GPK,GPK,Graphic Packaging Holding Company,NYSE,Unknown,Unknown,,6941732
FITB,FITB,Fifth Third Bancorp Common Stock,NYSE,Unknown,Unknown,,6874510
FIS,FIS,"Fidelity National Information Services, Inc. Common Stock",NYSE,Unknown,Unknown,,6829336
TEM,TEM,"Tempus AI, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,6776646
GLXY,GLXY,Galaxy Digital Inc. - Class A common stock,NASDAQ,Unknown,Unknown,,6771612
NTLA,NTLA,"Intellia Therapeutics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,6736624
UNH,UNH,UnitedHealth Group Incorporated Common Stock (DE),NYSE,Unknown,Unknown,,6666264
ALHC,ALHC,"Alignment Healthcare, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,6625410
APPS,APPS,"Digital Turbine, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,6622960
LUV,LUV,Southwest Airlines Company Common Stock,NYSE,Unknown,Unknown,,6554974
INHD,INHD,Inno Holdings Inc. - Common Stock,NASDAQ,Unknown,Unknown,,6508693
ADBE,ADBE,Adobe Inc. - Common Stock,NASDAQ,Unknown,Unknown,,6508210
FTNT,FTNT,"Fortinet, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,6494306
IP,IP,International Paper Company Common Stock,NYSE,Unknown,Unknown,,6475602
CARR,CARR,Carrier Global Corporation Common Stock ,NYSE,Unknown,Unknown,,6465542
HUN,HUN,Huntsman Corporation Common Stock,NYSE,Unknown,Unknown,,6446912
BA,BA,Boeing Company (The) Common Stock,NYSE,Unknown,Unknown,,6445862
M,M,Macy's Inc Common Stock,NYSE,Unknown,Unknown,,6406740
CRBG,CRBG,Corebridge Financial Inc. Common Stock,NYSE,Unknown,Unknown,,6346048
XP,XP,XP Inc. - Class A Common Stock,NASDAQ,Unknown,Unknown,,6302456
TEAM,TEAM,Atlassian Corporation  - Class A Common Stock,NASDAQ,Unknown,Unknown,,6296162
BRBR,BRBR,"BellRing Brands, Inc. Common Stock ",NYSE,Unknown,Unknown,,6279382
SO,SO,Southern Company (The) Common Stock,NYSE,Unknown,Unknown,,6268390
O,O,Realty Income Corporation Common Stock,NYSE,Unknown,Unknown,,6251940
VRT,VRT,"Vertiv Holdings, LLC Class A Common Stock",NYSE,Unknown,Unknown,,6251220
ABSI,ABSI,Absci Corporation - Common Stock,NASDAQ,Unknown,Unknown,,6236740
FOXA,FOXA,Fox Corporation - Class A Common Stock,NASDAQ,Unknown,Unknown,,6234054
TJX,TJX,"TJX Companies, Inc. (The) Common Stock",NYSE,Unknown,Unknown,,6218338
ROIV,ROIV,Roivant Sciences Ltd. - Common Shares,NASDAQ,Unknown,Unknown,,6215568
IOT,IOT,Samsara Inc. Class A Common Stock,NYSE,Unknown,Unknown,,6201234
ALAB,ALAB,"Astera Labs, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,6163548
GTLB,GTLB,GitLab Inc. - Class A Common Stock,NASDAQ,Unknown,Unknown,,6157808
DDOG,DDOG,"Datadog, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,6148976
ELAN,ELAN,Elanco Animal Health Incorporated Common Stock,NYSE,Unknown,Unknown,,6131638
COHR,COHR,Coherent Corp. Common Stock,NYSE,Unknown,Unknown,,6131446
BBWI,BBWI,"Bath & Body Works, Inc.",NYSE,Unknown,Unknown,,6077744
DXCM,DXCM,"DexCom, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,6063232
DT,DT,"Dynatrace, Inc. Common Stock",NYSE,Unknown,Unknown,,6057602
APA,APA,APA Corporation - Common Stock,NASDAQ,Unknown,Unknown,,6042976
MP,MP,MP Materials Corp. Common Stock,NYSE,Unknown,Unknown,,6041828
CNP,CNP,"CenterPoint Energy, Inc (Holding Co) Common Stock",NYSE,Unknown,Unknown,,6037402
VLY,VLY,Valley National Bancorp - Common Stock,NASDAQ,Unknown,Unknown,,6035708
XRAY,XRAY,DENTSPLY SIRONA Inc. - Common Stock,NASDAQ,Unknown,Unknown,,6026804
XYZ,XYZ,"Block, Inc. Class A Common Stock,",NYSE,Unknown,Unknown,,5998354
ONON,ONON,On Holding AG Class A Ordinary Shares,NYSE,Unknown,Unknown,,5924552
KLAR,KLAR,Klarna Group plc Ordinary Shares,NYSE,Unknown,Unknown,,5876220
LITE,LITE,Lumentum Holdings Inc. - Common Stock,NASDAQ,Unknown,Unknown,,5875206
XEL,XEL,Xcel Energy Inc. - Common Stock,NASDAQ,Unknown,Unknown,,5872408
NTSK,NTSK,"Netskope, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,5839170
MNST,MNST,Monster Beverage Corporation - Common Stock,NASDAQ,Unknown,Unknown,,5826054
REPL,REPL,"Replimune Group, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,5815580
INVH,INVH,Invitation Homes Inc. Common Stock,NYSE,Unknown,Unknown,,5798666
MS,MS,Morgan Stanley Common Stock,NYSE,Unknown,Unknown,,5769062
IAG,IAG,Iamgold Corporation Ordinary Shares,NYSE,Unknown,Unknown,,5756226
SHLS,SHLS,"Shoals Technologies Group, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,5755968
SW,SW,Smurfit WestRock plc Ordinary Shares,NYSE,Unknown,Unknown,,5743886
TU,TU,Telus Corporation Ordinary Shares,NYSE,Unknown,Unknown,,5739406
AMKR,AMKR,"Amkor Technology, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,5736778
